509.0,1.0,75500000.0,,,2015
3046.0,6.0,743913.0,2013,2013,2017
3045.0,6.0,683918.0,2013,2013,2017
3039.0,6.0,748875.0,2013,2013,2017
3038.0,6.0,706532.0,2013,2013,2017
3041.0,6.0,772541.0,2013,2013,2017
3040.0,6.0,732232.0,2013,2013,2017
3042.0,6.0,776080.0,2013,2013,2017
3043.0,6.0,830696.0,2013,2013,2017
3044.0,6.0,855298.0,2013,2013,2017
3369.0,6.0,1434289.0,2014,2014,2015
2798.0,2.0,56161081.0,2013,2013,2014
3055.0,6.0,717963.0,2013,,2016
3056.0,6.0,733470.0,2013,,2016
698.0,6.0,717709.0,,2014,2017
3468.0,1.0,11684311.0,2014,2015,2016
3052.0,6.0,959272.0,2013,2014,2015
3050.0,6.0,1277730.0,2013,2014,2015
3054.0,6.0,764023.0,2013,2013,2016
3051.0,6.0,1269983.0,2013,2014,2015
3067.0,3.0,487537.0,2013,2016,2017
3274.0,6.0,28114507.0,2014,2016,2016
3275.0,6.0,22362418.0,2014,2016,2016
3583.0,6.0,10000000.0,2014,2016,2015
3584.0,6.0,11100000.0,2014,2016,2015
3534.0,6.0,978150.0,2014,2016,2017
3585.0,6.0,738300.0,2014,2016,2017
3586.0,6.0,847100.0,2014,2016,2017
3535.0,6.0,1084650.0,2014,2016,2017
3587.0,6.0,888550.0,2014,2016,2017
3588.0,6.0,964550.0,2014,2016,2017
3589.0,6.0,1198150.0,2014,2016,2017
3580.0,1.0,785257.0,2014,2014,2017
3579.0,1.0,666454.0,2014,2014,2017
2234.0,1.0,624569.0,2011,2013,2016
2162.0,1.0,572471.0,,2013,2016
2163.0,1.0,604668.0,,2013,2016
1820.0,1.0,604292.0,,2013,2017
3681.0,2.0,32847201.0,2014,,2014
3599.0,6.0,6790000.0,2014,2015,2016
1821.0,1.0,623090.0,,2013,2017
3682.0,2.0,35381296.0,2014,,2014
3684.0,5.0,36321029.0,2014,,2014
3685.0,5.0,39108740.0,2014,,2014
3686.0,5.0,44195686.0,2014,,2014
501.0,2.0,35664927.0,,2014,2014
3843.0,3.0,282635.0,2014,2015,2017
4055.0,6.0,4844000.0,2015,2016,2016
4056.0,6.0,5154000.0,2015,2016,2016
4057.0,6.0,5544000.0,2015,2016,2016
4074.0,6.0,5522600.0,2015,2015,2016
4075.0,1.0,4458000.0,2015,2015,2016
4076.0,1.0,4820000.0,2015,2015,2016
4067.0,6.0,8290000.0,2015,2015,2016
3844.0,9.0,388154.0,2014,2016,2017
4066.0,6.0,7096700.0,2015,2015,2016
3846.0,9.0,408490.0,2014,2016,2017
3847.0,9.0,478975.0,2014,2016,2017
4044.0,1.0,3565000.0,2015,2015,2017
4068.0,3.0,512142.0,2015,2015,2017
4072.0,6.0,4680500.0,2015,2015,2016
4073.0,6.0,4999800.0,2015,2015,2016
4078.0,3.0,223449.0,2015,2015,2017
4079.0,3.0,258813.0,2015,2015,2017
4080.0,3.0,300394.0,2015,2015,2017
4089.0,1.0,89000000.0,2015,2015,2016
4091.0,6.0,1062000.0,2015,2015,2017
4071.0,1.0,4085000.0,2015,2015,2016
4092.0,6.0,1250555.0,2015,,2017
4069.0,1.0,3440000.0,2015,,2016
4081.0,6.0,1388525.0,2015,2015,2017
4082.0,6.0,1563292.0,2015,2015,2017
4085.0,6.0,1653723.0,2015,2015,2017
4087.0,2.0,11500000.0,2015,2015,2016
4088.0,2.0,12200000.0,2015,2015,2016
4070.0,1.0,3725000.0,2015,2015,2016
4310.0,1.0,26885000.0,2015,2015,2016
4311.0,1.0,18451000.0,2015,,2016
4333.0,6.0,875508.0,2015,,2017
4334.0,6.0,858708.0,2015,,2017
4335.0,6.0,717261.0,2015,,2017
4336.0,6.0,723750.0,2015,,2017
4337.0,6.0,783037.0,2015,,2017
4338.0,6.0,835528.0,2015,,2017
4339.0,6.0,875491.0,2015,,2017
4314.0,6.0,661723.0,2015,2015,2017
4315.0,6.0,755511.0,2015,2015,2017
4316.0,6.0,816675.0,2015,2015,2017
4329.0,6.0,6190000.0,2015,2016,2016
4330.0,6.0,7290000.0,2015,2016,2016
4331.0,3.0,382540.0,2015,2016,2017
4332.0,9.0,454602.0,2015,2016,2017
4313.0,6.0,622062.0,2015,2015,2017
4340.0,3.0,991000.0,2015,2016,2017
4309.0,3.0,379576.0,2015,2015,2017
2477.0,6.0,970029.0,2012,2012,2016
2945.0,6.0,630000.0,2013,2014,2017
2942.0,6.0,630000.0,2013,2014,2017
2259.0,6.0,791579.0,2011,2013,2017
2725.0,6.0,2105905.0,2012,2014,2016
2726.0,6.0,2514398.0,2012,2014,2017
3641.0,1.0,521147.0,2014,2014,2017
3640.0,1.0,624003.0,2014,2014,2017
3642.0,1.0,587398.0,2014,2014,2017
3643.0,1.0,606863.0,2014,2014,2017
3645.0,1.0,781315.0,2014,2014,2017
2258.0,6.0,846083.0,2011,2014,2017
2257.0,6.0,870685.0,2011,2014,2017
2943.0,6.0,680000.0,2013,2014,2017
2936.0,6.0,730000.0,2013,2014,2017
2469.0,6.0,2779520.0,2012,,2016
2476.0,6.0,899896.0,2012,2012,2016
2986.0,1.0,15000000.0,2013,2015,2015
2985.0,1.0,12710223.0,2013,2015,2014
2282.0,3.0,330791.0,2011,2016,2017
2287.0,3.0,430747.0,2011,2014,2017
2132.0,6.0,593460.0,,2016,2017
2689.0,3.0,515962.0,2012,2014,2016
2964.0,3.0,649207.0,2013,2013,2017
2965.0,3.0,677726.0,2013,2013,2017
2687.0,3.0,505323.0,2012,2013,2017
2688.0,3.0,553583.0,2012,2013,2017
2966.0,3.0,743132.0,2013,2013,2017
2981.0,2.0,20100000.0,2013,2013,2015
2984.0,1.0,11950000.0,2013,2015,2015
2982.0,1.0,11700000.0,2013,2015,2015
3650.0,6.0,1034650.0,2014,2016,2017
3653.0,6.0,4800000.0,2014,2014,2016
3651.0,6.0,1141650.0,2014,2016,2017
2342.0,2.0,50549880.0,2011,,2014
3654.0,6.0,5390000.0,2014,2015,2016
2642.0,2.0,55000000.0,2012,2012,2016
2475.0,6.0,795624.0,2012,2012,2016
3652.0,6.0,1254850.0,2014,2016,2017
2928.0,4.0,515000.0,2013,2016,2016
2296.0,2.0,34000000.0,2011,2015,2011
3829.0,3.0,3190000.0,2014,2014,2016
3825.0,1.0,4066226.0,2014,2015,2017
3830.0,1.0,13590000.0,2014,2014,2016
3834.0,1.0,12550000.0,2014,,2016
3833.0,2.0,12770000.0,2014,2017,2016
3827.0,6.0,2739120.0,2014,,2016
3828.0,3.0,2850000.0,2014,,2016
3838.0,6.0,12100000.0,2014,,2015
3837.0,6.0,10400000.0,2014,,2015
3835.0,6.0,17800000.0,2014,,2015
4024.0,2.0,6345000.0,2015,2015,2016
4027.0,1.0,3028057.0,2015,2015,2016
